comment_id,post_id,platform,comment_text,user,likes,date
1268,316,Twitter,Deployed this across our 11 locations!,@reyeseric_CTO,69,2024-09-05
1269,316,Twitter,"SLA breach during {fake.random_element(['migration','pen test'])}",@johnpierce_Cloud Architect,42,2024-09-03
1270,316,Twitter,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@bauerjason_CIO,69,2024-09-04
1271,316,Twitter,"SLA breach during {fake.random_element(['migration','pen test'])}",@timothyherring_Security Engineer,91,2024-09-05
1272,316,Twitter,Deployed this across our 17 locations!,@maria20_CIO,65,2024-09-03
1273,317,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@summersshannon_Cloud Architect,85,2024-09-29
1274,317,LinkedIn,"SLA breach during {fake.random_element(['migration','pen test'])}",@pcarr_CTO,69,2024-09-30
1275,317,LinkedIn,"SLA breach during {fake.random_element(['migration','pen test'])}",@ngarcia_Cloud Architect,95,2024-09-29
1276,317,LinkedIn,Terraform provider available?,@powellspencer_Cloud Architect,38,2024-10-01
1277,317,LinkedIn,Kubernetes integration works flawlessly,@hodgestacy_CTO,50,2024-09-29
1278,318,LinkedIn,Terraform provider available?,@clarkjanet_Cloud Architect,97,2024-12-20
1279,318,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@jeffrey84_CTO,10,2024-12-21
1280,318,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@michael18_Security Engineer,57,2024-12-19
1281,319,Twitter,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@howeholly_CTO,21,2024-08-24
1282,319,Twitter,Pricing for enterprises?,@weberjuan_CTO,87,2024-08-23
1283,319,Twitter,Terraform provider available?,@johnsonjoe_Security Engineer,25,2024-08-22
1284,319,Twitter,Terraform provider available?,@oflores_Cloud Architect,21,2024-08-23
1285,319,Twitter,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@smithkimberly_Cloud Architect,57,2024-08-22
1286,320,Facebook,Zero Trust integration works flawlessly,@taylorsean_CTO,3,2024-12-04
1287,320,Facebook,Deployed this across our 44 locations!,@jeffreyingram_CTO,40,2024-12-05
1288,320,Facebook,SIEM compatibility issues in v2.1,@jacquelinebailey_Security Engineer,55,2024-12-03
1289,320,Facebook,Deployed this across our 30 locations!,@katie76_CTO,56,2024-12-05
1290,320,Facebook,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@david67_CIO,70,2024-12-05
1291,321,Twitter,Kubernetes integration works flawlessly,@normanjames_Security Engineer,73,2024-08-03
1292,321,Twitter,Deployed this across our 28 locations!,@austincook_Cloud Architect,83,2024-08-05
1293,321,Twitter,Terraform provider available?,@iandeleon_Cloud Architect,63,2024-08-04
1294,322,Twitter,Deployed this across our 18 locations!,@maureen94_CTO,17,2024-11-07
1295,322,Twitter,Deployed this across our 45 locations!,@lindawelch_CIO,19,2024-11-05
1296,322,Twitter,Deployed this across our 48 locations!,@nicole26_Cloud Architect,82,2024-11-05
1297,322,Twitter,Pricing for non-profits?,@joseph51_CTO,71,2024-11-05
1298,323,Facebook,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@reyesjennifer_CIO,45,2024-05-09
1299,323,Facebook,IaC compatibility issues in v2.1,@laurarasmussen_Security Engineer,30,2024-05-08
1300,323,Facebook,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@moodyjeffrey_CIO,51,2024-05-09
1301,323,Facebook,Deployed this across our 27 locations!,@leroysherman_CTO,42,2024-05-08
1302,323,Facebook,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@brandy27_CTO,82,2024-05-08
1303,324,LinkedIn,Terraform provider available?,@brittany04_Security Engineer,75,2024-07-23
1304,324,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@ismith_CIO,81,2024-07-21
1305,324,LinkedIn,"SLA breach during {fake.random_element(['migration','pen test'])}",@christopher77_Cloud Architect,28,2024-07-21
1306,324,LinkedIn,LLM integration works flawlessly,@colestephanie_CTO,27,2024-07-23
1307,325,Twitter,Kubernetes integration works flawlessly,@qmitchell_Cloud Architect,85,2024-07-21
1308,325,Twitter,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@hayesanthony_Security Engineer,47,2024-07-23
1309,325,Twitter,Pricing for enterprises?,@jeffery50_Cloud Architect,86,2024-07-22
1310,326,Twitter,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@owalsh_CIO,49,2024-10-26
1311,326,Twitter,SIEM integration works flawlessly,@ballison_CIO,54,2024-10-28
1312,326,Twitter,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@melissathompson_CTO,36,2024-10-27
1313,326,Twitter,Terraform provider available?,@chernandez_CTO,59,2024-10-28
1314,327,Twitter,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@csimmons_Security Engineer,72,2025-02-25
1315,327,Twitter,Deployed this across our 44 locations!,@perezcolleen_CTO,82,2025-02-23
1316,327,Twitter,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@walkertina_CIO,84,2025-02-23
1317,328,Facebook,Terraform provider available?,@timothy91_Security Engineer,31,2024-06-01
1318,328,Facebook,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@juliecole_Security Engineer,55,2024-06-01
1319,328,Facebook,Terraform provider available?,@zjordan_CTO,89,2024-05-30
1320,328,Facebook,Pricing for non-profits?,@isabellafoster_CTO,57,2024-06-01
1321,329,Twitter,Deployed this across our 47 locations!,@jamesleonard_Cloud Architect,12,2024-04-29
1322,329,Twitter,Zero Trust integration works flawlessly,@rodriguezjohnny_Cloud Architect,74,2024-04-29
1323,329,Twitter,SIEM compatibility issues in v2.1,@mjoseph_Security Engineer,68,2024-04-29
1324,329,Twitter,SIEM compatibility issues in v2.1,@andersonjoseph_CTO,34,2024-04-28
1325,330,Twitter,Terraform provider available?,@xtaylor_CTO,45,2025-03-16
1326,330,Twitter,Kubernetes integration works flawlessly,@rodriguezsteven_Security Engineer,44,2025-03-17
1327,330,Twitter,Pricing for enterprises?,@sclayton_Security Engineer,50,2025-03-15
1328,330,Twitter,Deployed this across our 41 locations!,@billy96_CTO,67,2025-03-17
1329,331,Twitter,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@waltonrebecca_Cloud Architect,74,2025-02-25
1330,331,Twitter,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@christopherburton_Security Engineer,93,2025-02-23
1331,331,Twitter,Pricing for enterprises?,@longnatalie_Security Engineer,13,2025-02-24
1332,331,Twitter,Zero Trust integration works flawlessly,@paigewright_Security Engineer,88,2025-02-23
1333,332,LinkedIn,SIEM integration works flawlessly,@xbowen_CIO,96,2024-11-25
1334,332,LinkedIn,"SLA breach during {fake.random_element(['migration','pen test'])}",@walkerjoshua_Security Engineer,77,2024-11-26
1335,332,LinkedIn,Deployed this across our 33 locations!,@hkelley_Cloud Architect,4,2024-11-26
1336,332,LinkedIn,SIEM integration works flawlessly,@mcguiremichele_CIO,68,2024-11-24
1337,333,LinkedIn,Terraform provider available?,@rebekah63_CIO,48,2025-02-02
1338,333,LinkedIn,Deployed this across our 40 locations!,@montoyaryan_Cloud Architect,56,2025-02-01
1339,333,LinkedIn,Pricing for enterprises?,@harold21_Cloud Architect,77,2025-02-02
1340,334,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@ybarry_CIO,17,2024-07-29
1341,334,LinkedIn,LLM integration works flawlessly,@tcastillo_CIO,2,2024-07-29
1342,334,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@ymartinez_Cloud Architect,52,2024-07-31
1343,334,LinkedIn,"SLA breach during {fake.random_element(['migration','pen test'])}",@burnssarah_Cloud Architect,55,2024-07-31
1344,335,LinkedIn,"SLA breach during {fake.random_element(['migration','pen test'])}",@kprice_CIO,88,2024-11-03
1345,335,LinkedIn,Zero Trust integration works flawlessly,@krandall_Security Engineer,39,2024-11-03
1346,335,LinkedIn,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@ivanwebb_Security Engineer,53,2024-11-03
1347,335,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@anthony68_Cloud Architect,74,2024-11-03
1348,335,LinkedIn,"SLA breach during {fake.random_element(['migration','pen test'])}",@hsanchez_CTO,80,2024-11-03
1349,336,LinkedIn,Deployed this across our 14 locations!,@brittanyparker_CTO,90,2024-05-16
1350,336,LinkedIn,Terraform provider available?,@dmckay_Cloud Architect,56,2024-05-15
1351,336,LinkedIn,SIEM compatibility issues in v3.0,@qmedina_CTO,34,2024-05-16
1352,336,LinkedIn,Pricing for enterprises?,@zkim_Cloud Architect,31,2024-05-16
1353,336,LinkedIn,Terraform provider available?,@xrodriguez_CTO,66,2024-05-15
1354,337,Twitter,Zero Trust integration works flawlessly,@carla49_CIO,50,2024-10-30
1355,337,Twitter,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@wheelerzachary_CIO,39,2024-10-30
1356,337,Twitter,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@qcampbell_CTO,23,2024-11-01
1357,338,LinkedIn,Pricing for enterprises?,@steventaylor_CTO,38,2024-07-28
1358,338,LinkedIn,Terraform provider available?,@john38_CTO,84,2024-07-27
1359,338,LinkedIn,Deployed this across our 38 locations!,@sancheztiffany_CIO,72,2024-07-27
1360,338,LinkedIn,Zero Trust integration works flawlessly,@allisonboone_Cloud Architect,22,2024-07-28
1361,339,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@farroyo_Cloud Architect,18,2024-10-21
1362,339,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@scott71_Security Engineer,37,2024-10-21
1363,339,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@lesliejones_CTO,64,2024-10-21
1364,339,LinkedIn,"SLA breach during {fake.random_element(['migration','pen test'])}",@fmitchell_Security Engineer,48,2024-10-21
1365,339,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@xhanson_CIO,97,2024-10-21
1366,340,LinkedIn,Deployed this across our 43 locations!,@allenrobert_Cloud Architect,28,2024-04-25
1367,340,LinkedIn,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@jodi00_CTO,59,2024-04-24
1368,340,LinkedIn,Pricing for enterprises?,@twilson_Security Engineer,92,2024-04-24
1369,340,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@vbarnes_Security Engineer,45,2024-04-24
1370,341,Facebook,Zero Trust compatibility issues in v2.1,@baileyandrew_Security Engineer,27,2024-07-23
1371,341,Facebook,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@matthewsautumn_CIO,42,2024-07-24
1372,341,Facebook,IaC integration works flawlessly,@monica44_Security Engineer,69,2024-07-24
1373,341,Facebook,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@tcrane_CIO,96,2024-07-23
1374,341,Facebook,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@zthomas_Security Engineer,64,2024-07-22
1375,342,Facebook,"SLA breach during {fake.random_element(['migration','pen test'])}",@johnsonchristine_Cloud Architect,39,2024-12-21
1376,342,Facebook,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@zvalentine_Cloud Architect,11,2024-12-20
1377,342,Facebook,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@jason10_Cloud Architect,58,2024-12-22
1378,342,Facebook,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@beckynelson_Cloud Architect,39,2024-12-22
1379,343,LinkedIn,Deployed this across our 36 locations!,@tiffany18_CIO,36,2024-10-19
1380,343,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@mmorris_Cloud Architect,63,2024-10-19
1381,343,LinkedIn,Deployed this across our 40 locations!,@eugene31_Security Engineer,28,2024-10-19
1382,343,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@michaelcurtis_CTO,43,2024-10-18
1383,344,LinkedIn,LLM integration works flawlessly,@hernandezcraig_CIO,82,2024-08-25
1384,344,LinkedIn,SIEM compatibility issues in v2.1,@bosborne_Cloud Architect,9,2024-08-25
1385,344,LinkedIn,SIEM integration works flawlessly,@edwincook_CIO,61,2024-08-26
1386,344,LinkedIn,"SLA breach during {fake.random_element(['migration','pen test'])}",@sheila08_Cloud Architect,76,2024-08-25
1387,344,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@tammie69_Cloud Architect,49,2024-08-26
1388,345,Facebook,Kubernetes integration works flawlessly,@nancymercado_Cloud Architect,61,2024-04-18
1389,345,Facebook,"SLA breach during {fake.random_element(['migration','pen test'])}",@kruegerashley_Cloud Architect,26,2024-04-18
1390,345,Facebook,Kubernetes integration works flawlessly,@nkaiser_CIO,37,2024-04-20
1391,345,Facebook,Zero Trust integration works flawlessly,@ramseylinda_Security Engineer,13,2024-04-20
1392,346,LinkedIn,Kubernetes integration works flawlessly,@douglasnguyen_CIO,54,2024-07-12
1393,346,LinkedIn,Terraform provider available?,@mmoreno_CTO,90,2024-07-11
1394,346,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@andersonrichard_CTO,46,2024-07-10
1395,346,LinkedIn,Terraform provider available?,@david57_Cloud Architect,8,2024-07-10
1396,346,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@kevin61_Security Engineer,64,2024-07-11
1397,347,Facebook,Terraform provider available?,@erikhale_Cloud Architect,63,2024-07-07
1398,347,Facebook,Terraform provider available?,@igonzales_CTO,20,2024-07-08
1399,347,Facebook,Deployed this across our 38 locations!,@christopherturner_CTO,9,2024-07-09
1400,348,LinkedIn,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@awhite_CIO,29,2024-06-26
1401,348,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@echaney_Security Engineer,37,2024-06-26
1402,348,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@stephaniemcdaniel_Cloud Architect,23,2024-06-25
1403,348,LinkedIn,Pricing for enterprises?,@hickselizabeth_Cloud Architect,93,2024-06-26
1404,349,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@barbarazamora_CIO,73,2025-04-09
1405,349,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@lthomas_Security Engineer,77,2025-04-10
1406,349,LinkedIn,Deployed this across our 37 locations!,@bjackson_CTO,92,2025-04-11
1407,349,LinkedIn,Deployed this across our 16 locations!,@david08_CTO,42,2025-04-09
1408,350,LinkedIn,"SLA breach during {fake.random_element(['migration','pen test'])}",@fharmon_Security Engineer,66,2025-01-07
1409,350,LinkedIn,"SLA breach during {fake.random_element(['migration','pen test'])}",@pryan_Security Engineer,27,2025-01-07
1410,350,LinkedIn,Terraform provider available?,@alexanderdoyle_Cloud Architect,74,2025-01-08
1411,350,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@sara99_Security Engineer,54,2025-01-07
1412,350,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@allentheodore_CIO,58,2025-01-08
1413,351,Twitter,Zero Trust integration works flawlessly,@maryburch_Security Engineer,87,2025-03-06
1414,351,Twitter,Terraform provider available?,@debbie54_CTO,37,2025-03-07
1415,351,Twitter,Pricing for non-profits?,@nelsonisaiah_CTO,84,2025-03-05
1416,352,Twitter,Deployed this across our 10 locations!,@ahernandez_CTO,94,2024-11-26
1417,352,Twitter,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@abigail59_Cloud Architect,88,2024-11-27
1418,352,Twitter,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@theresa42_Cloud Architect,65,2024-11-28
1419,353,Facebook,IaC integration works flawlessly,@wellsbobby_CIO,28,2025-02-10
1420,353,Facebook,Deployed this across our 24 locations!,@teresagonzalez_Cloud Architect,16,2025-02-10
1421,353,Facebook,IaC compatibility issues in v3.0,@ayoung_CIO,11,2025-02-08
1422,353,Facebook,"SLA breach during {fake.random_element(['migration','pen test'])}",@wcannon_CTO,68,2025-02-10
1423,354,LinkedIn,IaC integration works flawlessly,@johnsonjose_Security Engineer,10,2024-07-16
1424,354,LinkedIn,IaC integration works flawlessly,@lisabarnes_Security Engineer,41,2024-07-15
1425,354,LinkedIn,Deployed this across our 32 locations!,@jenniferlong_Security Engineer,71,2024-07-16
1426,355,LinkedIn,Deployed this across our 21 locations!,@jasonchurch_CIO,7,2024-09-16
1427,355,LinkedIn,"SLA breach during {fake.random_element(['migration','pen test'])}",@mitchelljonathan_CIO,48,2024-09-18
1428,355,LinkedIn,Zero Trust integration works flawlessly,@virginiachoi_Cloud Architect,32,2024-09-17
1429,355,LinkedIn,IaC integration works flawlessly,@donnakelly_CIO,32,2024-09-16
1430,355,LinkedIn,SIEM integration works flawlessly,@leonard32_CIO,30,2024-09-17
1431,356,Facebook,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@deborah35_Security Engineer,89,2025-01-20
